CatID	RA_06	DEC_06	round(B_06,8)	round(B_06_ERR,8)	round(V_06,8)	round(V_06_ERR,8)	round(R_06,8)	round(R_06_ERR,8)	round(I_MAG_AUTO_06,8)	AUTO_FLAG_06	round(I_06_ERR,8)	round(I_CFHT_06_ERR,8)	round(Z_06,8)	round(Z_06_ERR,8)	Z_BEST	round(RH,8)	round(LOGMASS_06,8)	Z_USE
6234457.00000000	150.19197083	2.24786806	22.66419983	0.02330000	22.44659996	0.01800000	22.47260094	0.01840000	21.80179977	1.00000000	0.01640000	0.04330000	22.14889908	0.02020000	0.06950000	12.44312286	8.22599983	4.00000000
6239065.00000000	150.03622437	2.26058102	26.08790016	0.13990000	25.61249924	0.10990000	25.09749985	0.07450000	24.73290062	1.00000000	0.07320000	0.44139999	24.55190086	0.13169999	0.06950000	-999.99999999	8.54500008	4.00000000
6232725.00000000	150.24449158	2.14267898	24.99819946	0.07400000	24.55190086	0.05560000	24.28739929	0.04630000	23.77680016	1.00000000	0.03780000	0.25340000	23.67869949	0.06340000	0.06960000	2.44769502	8.34700012	4.00000000
6273578.00000000	150.49307251	2.45686603	22.52239990	0.02190000	21.91990089	0.01410000	21.71780014	0.01290000	20.34740067	1.00000000	0.01100000	0.03290000	21.08239937	0.01090000	0.06960000	18.77924347	9.07900047	4.00000000
6323538.00000000	150.24969482	2.59220600	23.78300095	0.04060000	24.13669968	0.04730000	23.90019989	0.03970000	23.14940071	1.00000000	0.02970000	0.23430000	22.89150047	0.03670000	0.06960000	7.76694012	11.15299988	4.00000000
6330927.00000000	150.15087891	2.57818699	25.38590050	0.09480000	24.80349922	0.06410000	24.67709923	0.05820000	24.35980034	1.00000000	0.05940000	0.51080000	24.20940018	0.09760000	0.06960000	0.00000000	8.31900024	4.00000000
6227346.00000000	150.53726196	2.15864897	25.14019966	0.08220000	24.80170059	0.06940000	24.78050041	0.06570000	24.29179955	1.00000000	0.07160000	0.49509999	24.23620033	0.09790000	0.06970000	5.45053005	7.36800003	4.00000000
6237464.00000000	150.21301270	2.14925504	25.38059998	0.09620000	25.17149925	0.08400000	24.86650085	0.06620000	24.66970062	1.00000000	0.05720000	0.35290000	24.10350037	0.08850000	0.06970000	2.24615908	9.10200024	4.00000000
6264404.00000000	150.67225647	2.40826106	25.14809990	0.08020000	24.50040054	0.05220000	24.36510086	0.04720000	23.71750069	1.00000000	0.04310000	0.33800000	23.81010056	0.06730000	0.06970000	-999.99999999	8.15499973	4.00000000
6272415.00000000	150.43568420	2.33854103	25.62269974	0.11040000	25.87380028	0.13810000	25.43470001	0.09520000	24.51000023	1.00000000	0.08030000	0.62019998	24.57119942	0.13540000	0.06980000	9.45772171	9.73499966	4.00000000
6030789.00000000	150.17355347	2.24857402	24.16620064	0.04870000	23.74180031	0.03540000	23.66720009	0.03360000	23.08629990	1.00000000	0.03040000	0.12140000	23.36599922	0.04910000	0.06985556	6.91480398	8.87100029	3.00000000
6187849.00000000	150.11203003	2.12050104	25.98900032	0.14659999	24.91670036	0.07390000	24.55909920	0.05880000	23.80909920	1.00000000	0.05090000	0.21910000	23.63529968	0.05840000	0.06990000	2.30433202	7.80200005	4.00000000
6229613.00000000	150.27767944	2.26220489	26.67280006	0.20130000	25.83200073	0.12290000	25.38890076	0.08850000	24.60050011	1.00000000	0.06260000	0.52149999	24.48380089	0.12420000	0.06990000	2.43875790	8.93799973	4.00000000
6234448.00000000	150.08998108	2.24534607	23.82379913	0.04160000	23.71520042	0.03520000	23.55500031	0.03270000	22.65349960	1.00000000	0.03210000	0.17299999	23.13360023	0.04020000	0.06990000	-999.99999999	-999.98999023	4.00000000
6235162.00000000	150.09419250	2.21925902	24.87929916	0.06890000	24.64660072	0.05690000	24.33250046	0.04680000	23.80439949	1.00000000	0.04130000	0.23100001	23.68020058	0.05790000	0.06990000	-999.99999999	9.48200035	4.00000000
6236203.00000000	150.13711548	2.18826604	23.09329987	0.02850000	22.86969948	0.02210000	22.77449989	0.02130000	21.89060020	1.00000000	0.01860000	0.06330000	22.13699913	0.01950000	0.06990000	11.22960472	7.67600012	4.00000000
6266057.00000000	150.64505005	2.35394311	25.04719925	0.07730000	25.23279953	0.08540000	24.97710037	0.07130000	24.53680038	1.00000000	0.08010000	0.61030000	24.28009987	0.09890000	0.06990000	5.00351810	8.93500042	4.00000000
6324568.00000000	150.30679321	2.59600091	26.05739975	0.16200000	25.28210068	0.10000000	25.04470062	0.07690000	24.29030037	1.00000000	0.06610000	0.88360000	24.61050034	0.15680000	0.06990000	6.51137304	8.64299965	4.00000000
6234933.00000000	150.08961487	2.23067498	23.80940056	0.04020000	23.45369911	0.02970000	23.67729950	0.03320000	23.15040016	1.00000000	0.02790000	0.11650000	23.29640007	0.04370000	0.07000000	4.33201599	7.75199986	4.00000000
6272720.00000000	150.46734619	2.32922006	23.18849945	0.03020000	22.37849998	0.01740000	22.05220032	0.01500000	21.59199905	2.00000000	-999.98999023	0.03640000	21.32609940	0.01220000	0.07000000	3.43016100	8.21899986	4.00000000
6277489.00000000	150.39245605	2.37608695	23.47480011	0.03480000	23.10659981	0.02530000	22.93560028	0.02350000	22.22929955	1.00000000	0.02130000	0.09370000	22.41810036	0.02530000	0.07000000	6.50668716	7.79400015	4.00000000
6325523.00000000	150.32322693	2.56686592	24.55970001	0.05990000	24.62260056	0.05840000	24.13199997	0.04210000	23.56780052	1.00000000	0.04390000	0.60720003	23.85630035	0.06960000	0.07000000	10.00329590	-999.98999023	4.00000000
6031837.00000000	150.61015320	2.41630507	22.57410049	0.02230000	22.08970070	0.01510000	22.00889969	0.01460000	20.78330040	1.00000000	0.01310000	0.05550000	21.60580063	0.01400000	0.07008990	24.53233147	9.15900040	3.00000000
6234826.00000000	150.08818054	2.23445296	26.71520042	0.23280001	25.51869965	0.11500000	25.32629967	0.09860000	24.47649956	1.00000000	0.07500000	0.39230001	24.12030029	0.10930000	0.07010000	2.89133000	9.60000038	4.00000000
6275543.00000000	150.29208374	2.43561101	25.83370018	0.12440000	25.08720016	0.07650000	24.62229919	0.05630000	23.93140030	1.00000000	0.04500000	0.46290001	23.99609947	0.08260000	0.07010000	2.18332195	8.78199959	4.00000000
6019886.00000000	150.45147705	2.35842109	25.35169983	0.09290000	24.25079918	0.04650000	23.73019981	0.03420000	22.91279984	1.00000000	0.02620000	0.15440001	22.81419945	0.03200000	0.07014921	2.56328607	8.99699974	2.00000000
6271422.00000000	150.55561829	2.36999202	25.53960037	0.10320000	25.30209923	0.08720000	24.84589958	0.06380000	24.71249962	1.00000000	0.07210000	0.77819997	24.35449982	0.10650000	0.07020000	-999.99999999	8.54199982	4.00000000
6219736.00000000	150.61763000	2.20221210	24.72159958	0.06520000	24.12540054	0.04350000	23.84140015	0.03620000	23.18750000	1.00000000	0.03350000	0.24270000	23.30570030	0.04630000	0.07050000	8.94089794	7.75199986	4.00000000
6282229.00000000	150.09773254	2.37923193	26.24850082	0.14500000	25.39760017	0.08840000	25.20039940	0.07420000	24.71949959	1.00000000	0.06840000	0.53579998	24.76149940	0.14200000	0.07050000	12.37371254	8.12699986	4.00000000
6328824.00000000	150.26008606	2.46922803	25.78380013	0.11710000	25.36650085	0.09190000	25.25769997	0.08590000	24.79809952	1.00000000	0.08120000	0.92640001	24.87430000	0.20220000	0.07050000	-999.99999999	8.58899975	4.00000000
6232063.00000000	150.24810791	2.17353392	25.25559998	0.08550000	24.79980087	0.06360000	24.57559967	0.05840000	24.04660034	1.00000000	0.04820000	0.42199999	23.96649933	0.07470000	0.07060000	6.73526192	11.37500000	4.00000000
6267675.00000000	150.59732056	2.29731703	24.04039955	0.04550000	23.67700005	0.03360000	23.45509911	0.03000000	22.26479912	1.00000000	0.02560000	0.17620000	22.67270088	0.02940000	0.07067800	7.30115223	9.97200012	3.00000000
6281631.00000000	150.11207581	2.39752197	25.80400085	0.11800000	24.85700035	0.06910000	24.45129967	0.05140000	23.80579948	1.00000000	0.04140000	0.22440000	23.71129990	0.06150000	0.07070000	2.25850105	8.31299973	4.00000000
6332159.00000000	150.21992493	2.53690004	22.96500015	0.02880000	22.44930077	0.01880000	22.08819962	0.01520000	19.82620049	1.00000000	0.01290000	0.04190000	21.56909943	0.01660000	0.07070000	-999.99999999	9.29199982	4.00000000
6332146.00000000	150.19937134	2.53685904	24.17659950	0.05120000	23.72809982	0.03830000	23.26549911	0.02700000	22.11000061	1.00000000	0.02330000	0.09930000	22.68420029	0.03550000	0.07090000	14.85025787	8.13000011	4.00000000
6376699.00000000	150.38035583	2.62735295	25.17020035	0.08710000	24.49010086	0.05920000	24.07049942	0.04280000	23.37980080	1.00000000	0.03440000	0.25700000	23.23220062	0.04780000	0.07090000	2.42135501	11.79199982	4.00000000
6220342.00000000	150.62129211	2.18136406	25.16259956	0.08720000	24.67440033	0.06210000	24.40629959	0.05050000	23.89699936	1.00000000	0.05270000	0.45060000	23.93429947	0.08240000	0.07100000	6.25909185	8.33199978	4.00000000
6236540.00000000	150.07354736	2.18099904	24.96209908	0.07220000	24.68140030	0.05860000	24.56369972	0.05400000	24.14209938	1.00000000	0.04660000	0.27050000	24.18429947	0.08920000	0.07100000	3.07763290	7.99300003	4.00000000
6333071.00000000	150.11315918	2.50971699	23.69109917	0.04110000	23.60210037	0.03540000	23.48460007	0.03370000	23.15049934	1.00000000	0.03510000	0.16490000	22.96839905	0.05080000	0.07100000	-999.99999999	-999.98999023	4.00000000
6179844.00000000	150.46194458	2.05197906	25.49010086	0.09870000	24.90789986	0.06780000	24.45059967	0.05020000	23.73509979	1.00000000	0.03940000	0.34950000	23.46579933	0.05140000	0.07110000	2.39890599	9.32400036	4.00000000
6223189.00000000	150.46972656	2.28601909	26.22290039	0.18140000	24.92760086	0.07160000	25.04739952	0.09440000	24.48690033	1.00000000	0.07160000	0.61059999	24.16510010	0.09360000	0.07110000	6.68992186	8.18500042	4.00000000
6227143.00000000	150.48190308	2.16802692	25.55610085	0.10480000	24.86580086	0.06700000	24.67250061	0.05860000	24.23760033	1.00000000	0.05850000	0.44850001	24.10589981	0.08870000	0.07110000	4.41422176	8.74400043	4.00000000
6233259.00000000	150.06593323	2.28897691	25.73460007	0.11250000	25.16979980	0.08030000	25.00399971	0.07030000	24.50740051	1.00000000	0.06630000	0.45629999	24.91360092	0.16949999	0.07110000	8.18715382	8.35799980	4.00000000
6270814.00000000	150.41712952	2.38476992	25.66559982	0.11580000	25.04689980	0.07810000	24.77700043	0.06280000	24.27490044	1.00000000	0.06320000	0.60879999	24.22929955	0.10490000	0.07110000	5.42415524	8.22299957	4.00000000
6028678.00000000	150.50889587	2.11336303	24.04129982	0.04620000	23.76269913	0.03580000	23.68289948	0.03400000	23.14579964	1.00000000	0.03220000	0.17860000	23.24060059	0.04560000	0.07120596	8.24950409	7.72499990	3.00000000
6001354.00000000	150.26504517	2.16137910	20.42219925	0.00820000	20.24640083	0.00640000	20.24679947	0.00640000	19.11870003	1.00000000	0.00570000	0.00980000	19.94490051	0.00580000	0.07121280	65.51110840	8.67599964	1.00000000
6232370.00000000	150.28979492	2.16009307	24.05979919	0.04580000	23.91819954	0.03850000	23.86919975	0.03640000	23.17410088	1.00000000	0.03350000	0.24040000	23.64319992	0.05720000	0.07130000	10.33233070	7.17500019	4.00000000
6281784.00000000	150.21878052	2.39473391	25.46820068	0.09430000	25.31859970	0.08560000	25.09339905	0.07290000	24.60460091	1.00000000	0.05420000	0.48230001	23.97990036	0.07780000	0.07140000	17.52398109	10.00699997	4.00000000
6327239.00000000	150.26544189	2.51479006	19.12019920	0.00450000	18.71439934	0.00310000	18.65719986	0.00310000	16.76029968	1.00000000	0.00270000	0.00320000	18.19540024	0.00320000	0.07140000	70.52177429	10.46199989	1.00000000
6330886.00000000	150.21946716	2.57996893	24.48259926	0.05790000	24.19540024	0.04500000	24.16679955	0.04370000	23.66230011	1.00000000	0.03990000	0.30199999	23.76339912	0.06760000	0.07140000	8.19881344	7.77099991	4.00000000
6226221.00000000	150.42265320	2.19330812	24.61359978	0.06150000	24.15830040	0.04380000	24.03420067	0.04030000	23.57869911	1.00000000	0.03820000	0.22820000	23.55590057	0.05570000	0.07150000	6.59687901	8.55200005	4.00000000
6272801.00000000	150.50657654	2.32668090	25.20000076	0.08680000	24.74570084	0.06420000	24.80179977	0.06270000	24.53599930	1.00000000	0.07780000	0.67989999	24.61459923	0.13560000	0.07150000	5.32751703	7.48500013	4.00000000
6320421.00000000	150.40396118	2.54146290	25.52219963	0.09930000	25.17160034	0.08020000	25.03450012	0.06880000	24.72719955	1.00000000	0.06520000	0.83069998	24.63349915	0.12250000	0.07150000	6.13946199	8.05700016	4.00000000
6323892.00000000	150.26977539	2.61490798	25.36459923	0.09260000	24.76880074	0.06470000	24.62639999	0.05740000	24.00440025	1.00000000	0.05110000	0.57620001	24.12500000	0.08970000	0.07150000	5.27952003	11.17000008	4.00000000
6236101.00000000	150.15975952	2.19558811	24.40089989	0.05430000	24.10840034	0.04290000	24.08740044	0.04120000	23.62050056	1.00000000	0.03830000	0.18089999	23.63809967	0.05710000	0.07160000	7.95150709	11.07800007	4.00000000
6036310.00000000	150.27877808	2.67054009	23.90189934	0.04200000	23.31940079	0.02770000	23.24710083	0.02640000	22.60810089	1.00000000	0.02370000	0.18619999	22.79980087	0.02920000	0.07163752	17.69666481	8.53899956	3.00000000
6226302.00000000	150.50970459	2.19049692	25.30019951	0.09370000	24.78750038	0.06620000	24.50550079	0.05410000	24.00979996	1.00000000	0.05570000	0.38769999	24.11910057	0.09620000	0.07180000	8.93648529	7.86899996	4.00000000
6236507.00000000	150.13122559	2.18431997	25.43600082	0.09390000	24.95820045	0.06930000	24.61370087	0.05520000	24.07290077	1.00000000	0.04900000	0.28250000	24.17589951	0.08790000	0.07190000	9.62395096	8.23600006	4.00000000
6264853.00000000	150.63427734	2.39454293	25.31559944	0.08930000	25.18350029	0.07950000	24.87210083	0.06590000	24.34830093	1.00000000	0.05880000	0.62040001	24.22069931	0.10240000	0.07190000	8.39057446	9.22399998	4.00000000
6014156.00000000	150.21209717	2.53699493	-999.98999023	-999.98999023	17.38920021	0.00170000	17.26250076	0.00160000	14.98960018	2.00000000	-999.98999023	0.00130000	-999.98999023	-999.98999023	0.07200000	165.19514465	10.64000034	1.00000000
6225780.00000000	150.45068359	2.21120405	25.51239967	0.10310000	24.89489937	0.06870000	24.67740059	0.05980000	23.83020020	1.00000000	0.06520000	0.48440000	23.81480026	0.06990000	0.07200000	-999.99999999	11.70800018	4.00000000
6328118.00000000	150.35804749	2.49035597	25.56279945	0.10440000	24.97640038	0.07290000	24.78370094	0.06200000	24.35709953	1.00000000	0.04860000	0.53680003	23.96590042	0.07600000	0.07200000	7.63666010	9.02000046	4.00000000
6227889.00000000	150.55192566	2.14280796	25.53470039	0.10200000	25.43810081	0.09610000	25.08090019	0.07450000	24.64049911	1.00000000	0.07240000	0.61339998	25.05489922	0.20250000	0.07210000	-999.99999999	8.71599960	4.00000000
6339631.00000000	150.04588318	2.46441698	25.10549927	0.07690000	24.65769958	0.05620000	24.55190086	0.05260000	24.01609993	1.00000000	0.04610000	0.34369999	23.87739944	0.06500000	0.07210000	4.92738008	7.75299978	4.00000000
6178670.00000000	150.51516724	2.08369899	25.18370056	0.08540000	24.26269913	0.04640000	24.05730057	0.04190000	23.29459953	1.00000000	0.03240000	0.22319999	23.26469994	0.04770000	0.07220000	2.60045099	8.80399990	4.00000000
6220045.00000000	150.58261108	2.19264388	26.00559998	0.13620000	25.74049950	0.11930000	25.20610046	0.07950000	24.89189911	1.00000000	0.08920000	0.88419998	24.62369919	0.13519999	0.07220000	7.44238281	8.23200035	4.00000000
6226187.00000000	150.43255615	2.19435191	25.68790054	0.11360000	24.89710045	0.06840000	24.63310051	0.05740000	23.70149994	1.00000000	0.04070000	0.27010000	23.56240082	0.05650000	0.07220000	2.37265301	9.60200024	4.00000000
6177299.00000000	150.51309204	2.12028098	26.65940094	0.22260000	25.67580032	0.11620000	25.10770035	0.07870000	24.36050034	1.00000000	0.06860000	0.47220001	24.12280083	0.09720000	0.07230000	2.38489103	9.58199978	4.00000000
6276276.00000000	150.29151917	2.40931892	25.25849915	0.08870000	25.23870087	0.08450000	24.73439980	0.06060000	23.95669937	1.00000000	0.04660000	0.54720002	23.89509964	0.07410000	0.07230000	4.74181414	9.04599953	4.00000000
6277138.00000000	150.31088257	2.38304400	24.15509987	0.04770000	23.70490074	0.03340000	23.55739975	0.03100000	22.73760033	1.00000000	0.02760000	0.17839999	23.11260033	0.04080000	0.07230000	8.83352280	7.94600010	4.00000000
6326221.00000000	150.38359070	2.53949809	25.15550041	0.08730000	24.85700035	0.06960000	24.39649963	0.05160000	23.33359909	1.00000000	0.04520000	0.47749999	23.89310074	0.08110000	0.07240000	5.78779602	9.16499996	4.00000000
6009330.00000000	150.20335388	2.56151891	21.25670052	0.01210000	20.87140083	0.00850000	20.75720024	0.00810000	19.47380066	1.00000000	0.00690000	0.01350000	20.27700043	0.00690000	0.07240000	66.37829590	8.75899982	1.00000000
6332166.00000000	150.21354675	2.53864002	23.55410004	0.03500000	22.86350060	0.02140000	22.53240013	0.01840000	21.69899940	1.00000000	0.01410000	0.03000000	21.49600029	0.01190000	0.07240240	-999.99999999	8.78100014	3.00000000
6322945.00000000	150.41763306	2.46574807	25.66729927	0.11080000	25.21439934	0.08510000	25.09620094	0.07950000	24.39800072	1.00000000	0.06750000	0.67479998	24.52960014	0.12909999	0.07250000	-999.99999999	7.69899988	4.00000000
6229416.00000000	150.29617310	2.26772904	25.04450035	0.07590000	24.64240074	0.05810000	24.43050003	0.04850000	23.94729996	1.00000000	0.04660000	0.36320001	23.82469940	0.06240000	0.07260000	5.30038214	9.43299961	4.00000000
6264995.00000000	150.56678772	2.38887191	25.68140030	0.10960000	24.80509949	0.06440000	24.43199921	0.04950000	23.48909950	1.00000000	0.03590000	0.33000001	23.38769913	0.04690000	0.07260000	2.37285590	11.89400005	4.00000000
6272970.00000000	150.43432617	2.32262611	25.32410049	0.09360000	25.69569969	0.11920000	25.25749969	0.08430000	24.86170006	1.00000000	0.09050000	-999.98999023	24.98469925	0.19010000	0.07260000	-999.99999999	8.83300018	4.00000000
6282284.00000000	150.19863892	2.37472606	25.46209908	0.09410000	24.93269920	0.06680000	24.64640045	0.05540000	24.04150009	1.00000000	0.04760000	0.33520001	23.99139977	0.07520000	0.07260000	2.46620989	9.58300018	4.00000000
6019614.00000000	150.62409973	2.45712495	20.32279968	0.00780000	20.05489922	0.00580000	19.98940086	0.00570000	18.99029922	1.00000000	0.00500000	0.00870000	19.52169991	0.00470000	0.07260000	42.52187347	8.90400028	1.00000000
6284561.00000000	150.09036255	2.29887605	26.40410042	0.17290001	25.98609924	0.14020000	25.55820084	0.10170000	24.84950066	1.00000000	0.08910000	0.67439997	24.65290070	0.13060001	0.07280000	-999.99999999	8.91699982	4.00000000
6333804.00000000	150.16842651	2.48571205	25.37719917	0.09200000	24.98780060	0.07400000	24.85140038	0.06780000	24.46290016	1.00000000	0.05820000	0.44340000	24.22139931	0.09050000	0.07280000	2.21312594	11.12300014	4.00000000
6184717.00000000	150.23422241	2.05455399	26.97559929	0.25099999	25.96689987	0.13230000	25.39920044	0.09020000	24.78289986	1.00000000	0.06910000	0.74589998	24.69239998	0.13800000	0.07290000	2.33207393	8.37899971	4.00000000
6284267.00000000	150.21145630	2.31309795	25.68359947	0.11000000	25.12560081	0.07870000	25.00239944	0.06940000	24.34320068	1.00000000	0.05620000	0.46219999	24.26119995	0.09140000	0.07290000	8.96109009	7.57000017	4.00000000
6319534.00000000	150.53074646	2.56291199	25.21240044	0.08490000	24.85190010	0.06770000	24.57950020	0.05480000	24.26429939	1.00000000	0.05680000	0.62220001	24.16480064	0.09110000	0.07290000	5.12059784	8.22099972	4.00000000
